Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
table with cloth,,,Yellow,Tablecloth,False,False,True,2,5100,1275,Yellow,Yellow,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,party,None,None,False,Table,False,Does not play music,No lighting,FtrTableCloth_Remake_0_5,0_5,1779,hfg2yaY4JZkjdTC3T,True,False,2020-08-13
table with cloth,,,Light green,Tablecloth,False,False,True,2,5100,1275,Green,Green,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,party,None,None,False,Table,False,Does not play music,No lighting,FtrTableCloth_Remake_0_6,0_6,1779,4iaiPzAGYW8x9kP9N,True,False,2020-08-13
table with cloth,,,Light blue,Tablecloth,False,False,True,2,5100,1275,Light blue,Light blue,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,party,None,None,False,Table,False,Does not play music,No lighting,FtrTableCloth_Remake_0_7,0_7,1779,mFMkAfySRNW4c44fj,True,False,2020-08-13
tall garden rock,,,,,True,False,False,,,9000,Gray,Gray,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Japanese Style,True,Does not play music,No lighting,FtrGardenrockTall,,730,WrF7wQNQCv9WjN5sj,False,False,2020-08-13
tall lantern,Natural,Stone,,,True,True,False,4,,2700,Gray,Gray,1x1,,Crafting,,1.0.0,zen-style,None,None,None,True,Japanese Style,True,Does not play music,Candle,FtrStonelantern_Remake_0_0,0_0,676,A3hCGrsYLuaM3kLWT,False,False,2020-08-13
tall lantern,White,Stone,,,True,True,False,4,,2700,White,White,1x1,,Crafting,,1.0.0,zen-style,None,None,None,True,Japanese Style,True,Does not play music,Candle,FtrStonelantern_Remake_1_0,1_0,676,3Wwq6BdHnomxrGiSZ,False,False,2020-08-13
tall lantern,Mossy,Stone,,,True,True,False,4,,2700,Gray,Green,1x1,,Crafting,,1.0.0,zen-style,None,None,None,True,Japanese Style,True,Does not play music,Candle,FtrStonelantern_Remake_2_0,2_0,676,dj4CYN2zRgJguKyfC,False,False,2020-08-13
tankless toilet,White,,,,False,False,False,,4100,1025,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWCTankless_Remake_0_0,0_0,2776,w6gRPdg5Fzjz52CzX,True,False,2020-08-13
tankless toilet,Ivory,,,,False,False,False,,4100,1025,Yellow,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWCTankless_Remake_1_0,1_0,2776,dHmQPhPZaiRLDkTdi,True,False,2020-08-13
tankless toilet,Pink,,,,False,False,False,,4100,1025,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWCTankless_Remake_2_0,2_0,2776,zaABQRMjcmpnuqFug,True,False,2020-08-13
tankless toilet,Light blue,,,,False,False,False,,4100,1025,Light blue,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWCTankless_Remake_3_0,3_0,2776,qtbX9cNehGZzQjhgZ,True,False,2020-08-13
tankless toilet,Black,,,,False,False,False,,4100,1025,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWCTankless_Remake_4_0,4_0,2776,sXQs9fXn37og9s375,True,False,2020-08-13
tatami bed,Dark brown,,,,False,False,False,,2800,700,Brown,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,True,Bed,False,Does not play music,No lighting,FtrTatamiBedS_Remake_0_0,0_0,7391,6uhkRREixQMvuKsnH,True,False,2020-08-13
tatami bed,Natural,,,,False,False,False,,2800,700,Yellow,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,True,Bed,False,Does not play music,No lighting,FtrTatamiBedS_Remake_1_0,1_0,7391,Asy6uqbJQd9XLdcKG,True,False,2020-08-13
tatami bed,Black,,,,False,False,False,,2800,700,Black,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,True,Bed,False,Does not play music,No lighting,FtrTatamiBedS_Remake_2_0,2_0,7391,C5GRaFrfRvcfseFff,True,False,2020-08-13
tatami bed,Light brown,,,,False,False,False,,2800,700,White,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,True,Bed,False,Does not play music,No lighting,FtrTatamiBedS_Remake_3_0,3_0,7391,PKXEjASeniqoqh8iJ,True,False,2020-08-13
Taurus bathtub,,,,,True,False,False,,,12350,White,Yellow,2x1,,Crafting,,1.0.0,bathroom,expensive,stars,None,False,Bathtub,False,Does not play music,No lighting,FtrZodiacTaurus,,5961,xfgKGNrzwSupQjTud,False,False,2020-08-13
tea table,Natural wood,Body color,,,True,True,False,2,,1440,Brown,Brown,2x2,,Crafting,,1.0.0,zen-style,living room,None,None,False,Desk,False,Does not play music,No lighting,FtrDiningtableJapan_Remake_0_0,0_0,739,j8T88MeBHdDSybJjb,False,False,2020-08-13
tea table,Dark wood,Body color,,,True,True,False,2,,1440,Brown,Brown,2x2,,Crafting,,1.0.0,zen-style,living room,None,None,False,Desk,False,Does not play music,No lighting,FtrDiningtableJapan_Remake_1_0,1_0,739,cPnTMEYD8MpHRP8ge,False,False,2020-08-13
tea table,Orange wood,Body color,,,True,True,False,2,,1440,Orange,Orange,2x2,,Crafting,,1.0.0,zen-style,living room,None,None,False,Desk,False,Does not play music,No lighting,FtrDiningtableJapan_Remake_2_0,2_0,739,eBQinHrS9MqFpXgoH,False,False,2020-08-13
tea table,Light wood,Body color,,,True,True,False,2,,1440,Yellow,Yellow,2x2,,Crafting,,1.0.0,zen-style,living room,None,None,False,Desk,False,Does not play music,No lighting,FtrDiningtableJapan_Remake_3_0,3_0,739,NrNak8vZofbpBmLHE,False,False,2020-08-13
tea table,Red wood,Body color,,,True,True,False,2,,1440,Brown,Brown,2x2,,Crafting,,1.0.0,zen-style,living room,None,None,False,Desk,False,Does not play music,No lighting,FtrDiningtableJapan_Remake_4_0,4_0,739,azja64xGgHLpBRpby,False,False,2020-08-13
teacup ride,Colorful,,,,False,False,False,,,25000,Colorful,Colorful,3x3,5000,Nook Miles Shop,,1.0.0,facility,fancy,None,None,True,Playground,True,Does not play music,No lighting,FtrTurncup_Remake_0_0,0_0,1507,KYvNFE6s6D4ygQihu,False,False,2020-08-13
teacup ride,Gorgeous,,,,False,False,False,,,25000,Colorful,Yellow,3x3,5000,Nook Miles Shop,,1.0.0,facility,fancy,None,None,True,Playground,True,Does not play music,No lighting,FtrTurncup_Remake_1_0,1_0,1507,foL22mYM7e9PnSxqg,False,False,2020-08-13
teacup ride,Pastel,,,,False,False,False,,,25000,Colorful,White,3x3,5000,Nook Miles Shop,,1.0.0,facility,fancy,None,None,True,Playground,True,Does not play music,No lighting,FtrTurncup_Remake_2_0,2_0,1507,Ma5NMvSX6ATgwNuDn,False,False,2020-08-13
teacup ride,Cool,,,,False,False,False,,,25000,Black,Red,3x3,5000,Nook Miles Shop,,1.0.0,facility,fancy,None,None,True,Playground,True,Does not play music,No lighting,FtrTurncup_Remake_3_0,3_0,1507,cgYtT3mXX5hBc4vPf,False,False,2020-08-13
telescope,,,,,False,False,False,,5600,1400,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,space,None,None,None,False,Space,True,Does not play music,No lighting,FtrTelescope,,1186,LSh9eBsD3etAYjFRJ,True,False,2020-08-13
tennis table,,,,,False,False,False,,44000,11000,Green,Red,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,school,None,None,False,Sports,False,Does not play music,No lighting,FtrTakkyu,,1181,QE6Z4bMvkPEyYFzpd,True,False,2020-08-13
termite mound,,,,,False,False,False,,,550,Beige,Beige,1x1,,Bug-Off,,1.0.0,garden,facility,None,None,False,Ranch,True,Does not play music,No lighting,FtrAnthill,,3415,eoK3quTFZgJxoxoJH,False,False,2020-08-13
three-tiered snowperson,Blue,Knit-cap color,,,True,True,False,7,,7420,Blue,White,1x1,,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,garden,frozen,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrSnowman_Remake_0_0,0_0,5337,ctnJAyfZZ39QEnK5G,False,False,2020-08-13
three-tiered snowperson,Pink,Knit-cap color,,,True,True,False,7,,7420,Pink,White,1x1,,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,garden,frozen,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrSnowman_Remake_1_0,1_0,5337,A2yREtvTZd9twYt9k,False,False,2020-08-13
three-tiered snowperson,Light blue,Knit-cap color,,,True,True,False,7,,7420,Light blue,White,1x1,,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,garden,frozen,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrSnowman_Remake_2_0,2_0,5337,XpEppBGTQaucqF9vG,False,False,2020-08-13
three-tiered snowperson,Yellow,Knit-cap color,,,True,True,False,7,,7420,Yellow,White,1x1,,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,garden,frozen,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrSnowman_Remake_3_0,3_0,5337,thtb8Hw5ndroYNozb,False,False,2020-08-13
throwback dino screen,,,,,False,False,False,,3600,900,Yellow,Green,2x0.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,False,Screen,False,Does not play music,No lighting,FtrBoyScreen,,4763,xeRio7R2nBFPuY4nq,True,False,2020-08-13
throwback hat table,Red,,,,False,False,False,,3800,950,Red,Red,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_0_0,0_0,4760,ykP7Q5ZpyCjEL58Af,True,False,2020-08-13
throwback hat table,Blue,,,,False,False,False,,3800,950,Blue,Blue,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_1_0,1_0,4760,zpgadZ5b36PJfkRGW,True,False,2020-08-13
throwback hat table,Green,,,,False,False,False,,3800,950,Green,Green,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_2_0,2_0,4760,ZB5JLTuvjo5AA8jTo,True,False,2020-08-13
throwback hat table,Black & orange,,,,False,False,False,,3800,950,Black,Orange,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_3_0,3_0,4760,7vgDwfRbom5SXa5P5,True,False,2020-08-13
throwback hat table,Black & yellow,,,,False,False,False,,3800,950,Black,Yellow,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_4_0,4_0,4760,gRzi4RF6mEst6fsRg,True,False,2020-08-13
throwback hat table,White & blue,,,,False,False,False,,3800,950,White,Blue,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_5_0,5_0,4760,tpDRyQ5v4kbLRMHWC,True,False,2020-08-13
throwback hat table,White & red,,,,False,False,False,,3800,950,White,Red,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_6_0,6_0,4760,DwiTfzKCKonLNWEN4,True,False,2020-08-13
throwback hat table,Baseball,,,,False,False,False,,3800,950,White,Black,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,child's room,fitness,throwback,None,False,Table,False,Does not play music,No lighting,FtrBoyTableL_Remake_7_0,7_0,4760,Y3gHdntdFT6GfJK3N,True,False,2020-08-13
throwback mitt chair,Camel,,,,False,False,False,,1400,350,Orange,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,fitness,throwback,None,True,Chair,False,Does not play music,No lighting,FtrBoyChairS_Remake_0_0,0_0,4758,AHCi9kwbqYK3dkMxu,True,False,2020-08-13
throwback mitt chair,Brown,,,,False,False,False,,1400,350,Brown,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,fitness,throwback,None,True,Chair,False,Does not play music,No lighting,FtrBoyChairS_Remake_1_0,1_0,4758,aSaxy38dtufEKrXxK,True,False,2020-08-13
throwback mitt chair,Red,,,,False,False,False,,1400,350,Red,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,fitness,throwback,None,True,Chair,False,Does not play music,No lighting,FtrBoyChairS_Remake_2_0,2_0,4758,JDEKXyM3usAdLwNRR,True,False,2020-08-13
throwback mitt chair,Blue,,,,False,False,False,,1400,350,Blue,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,fitness,throwback,None,True,Chair,False,Does not play music,No lighting,FtrBoyChairS_Remake_3_0,3_0,4758,rfcCoxxZCW442nCg9,True,False,2020-08-13
throwback mitt chair,Green,,,,False,False,False,,1400,350,Green,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,fitness,throwback,None,True,Chair,False,Does not play music,No lighting,FtrBoyChairS_Remake_4_0,4_0,4758,pFvM2mhWRMHo4bJX3,True,False,2020-08-13
throwback mitt chair,White,,,,False,False,False,,1400,350,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,fitness,throwback,None,True,Chair,False,Does not play music,No lighting,FtrBoyChairS_Remake_5_0,5_0,4758,PmAJbgwZLQsfzGTsG,True,False,2020-08-13
throwback race-car bed,Red,,,,False,False,False,,3800,950,Red,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Bed,False,Does not play music,No lighting,FtrBoyBedS_Remake_0_0,0_0,4759,EmHpbheMrJbYkvcwd,True,False,2020-08-13
throwback race-car bed,Blue,,,,False,False,False,,3800,950,Blue,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Bed,False,Does not play music,No lighting,FtrBoyBedS_Remake_1_0,1_0,4759,obiDmH9jM9P3qiRMX,True,False,2020-08-13
throwback race-car bed,Yellow,,,,False,False,False,,3800,950,Yellow,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Bed,False,Does not play music,No lighting,FtrBoyBedS_Remake_2_0,2_0,4759,kXmCi7pmAg2chKq7a,True,False,2020-08-13
throwback race-car bed,Pink,,,,False,False,False,,3800,950,Pink,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Bed,False,Does not play music,No lighting,FtrBoyBedS_Remake_3_0,3_0,4759,RfoFzcercck4TKyg5,True,False,2020-08-13
throwback race-car bed,Green,,,,False,False,False,,3800,950,Green,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Bed,False,Does not play music,No lighting,FtrBoyBedS_Remake_4_0,4_0,4759,So9ZEzWsqBkgTPnvR,True,False,2020-08-13
throwback race-car bed,White,,,,False,False,False,,3800,950,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Bed,False,Does not play music,No lighting,FtrBoyBedS_Remake_5_0,5_0,4759,ipjQq2gYYtxKXpeK7,True,False,2020-08-13
throwback race-car bed,Black,,,,False,False,False,,3800,950,Black,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Bed,False,Does not play music,No lighting,FtrBoyBedS_Remake_6_0,6_0,4759,62nff6FjmnztFwaT9,True,False,2020-08-13
throwback rocket,Silver,,,,False,False,False,,5900,1475,Gray,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,space,throwback,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrBoyClosetL_Remake_0_0,0_0,4761,HEn7YMzYz5zFXYLWD,True,False,2020-08-13
throwback rocket,Yellow,,,,False,False,False,,5900,1475,Yellow,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,space,throwback,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrBoyClosetL_Remake_1_0,1_0,4761,QL22j4SKtN9Kjq9Ww,True,False,2020-08-13
throwback rocket,Red,,,,False,False,False,,5900,1475,Red,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,space,throwback,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrBoyClosetL_Remake_2_0,2_0,4761,Wffo6scGSmDqfsHnd,True,False,2020-08-13
throwback rocket,Green,,,,False,False,False,,5900,1475,Green,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,space,throwback,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrBoyClosetL_Remake_3_0,3_0,4761,DHq7jXez3dT65MGRi,True,False,2020-08-13
throwback rocket,Blue,,,,False,False,False,,5900,1475,Blue,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,space,throwback,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrBoyClosetL_Remake_4_0,4_0,4761,QSDighNkSqcqQNYEc,True,False,2020-08-13
throwback rocket,Black,,,,False,False,False,,5900,1475,Black,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,space,throwback,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrBoyClosetL_Remake_5_0,5_0,4761,5j7mynEbTsJ8Yc3GA,True,False,2020-08-13
tiki torch,,,,,True,False,False,,,650,Brown,Beige,1x1,,Crafting,,1.0.0,outdoors,garden,None,None,True,Lamp,True,Does not play music,Candle,FtrTorch,,343,DsQ5iWXD3Gy7gKn9w,False,False,2020-08-13
tiny library,Natural,Paint color,,,True,True,False,2,,1035,Orange,Orange,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Garden,True,Does not play music,No lighting,FtrMicrolibrary_Remake_0_0,0_0,5635,zX3yGd3fm8sRWQofL,False,False,2020-08-13
tiny library,Red,Paint color,,,True,True,False,2,,1035,Red,White,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Garden,True,Does not play music,No lighting,FtrMicrolibrary_Remake_1_0,1_0,5635,qDsBZNwCTjxarDyHw,False,False,2020-08-13
tiny library,Pastel,Paint color,,,True,True,False,2,,1035,Light blue,Colorful,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Garden,True,Does not play music,No lighting,FtrMicrolibrary_Remake_2_0,2_0,5635,PQgh3YuhvWkzA46xZ,False,False,2020-08-13
tiny library,Cool,Paint color,,,True,True,False,2,,1035,Black,Green,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Garden,True,Does not play music,No lighting,FtrMicrolibrary_Remake_3_0,3_0,5635,obM5Zg5qQucZTJKba,False,False,2020-08-13
tiny library,Wild,Paint color,,,True,True,False,2,,1035,Brown,Beige,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Garden,True,Does not play music,No lighting,FtrMicrolibrary_Remake_4_0,4_0,5635,atgMFWBDrCzDw8iZj,False,False,2020-08-13
tiny library,Fairy tale,Paint color,,,True,True,False,2,,1035,Green,White,1x1,,Crafting,,1.0.0,garden,None,None,None,False,Garden,True,Does not play music,No lighting,FtrMicrolibrary_Remake_5_0,5_0,5635,6zR2guMf9Q4jpBzMi,False,False,2020-08-13
tire stack,Black,Tire color,,,True,True,False,1,,60,Black,Black,1x1,,Crafting,,1.0.0,garage,garden,None,None,False,Vehicle,True,Does not play music,No lighting,FtrTyres_Remake_0_0,0_0,1189,FYecxBRHBE47ZAh5X,False,False,2020-08-13
tire stack,Green,Tire color,,,True,True,False,1,,60,Green,Brown,1x1,,Crafting,,1.0.0,garage,garden,None,None,False,Vehicle,True,Does not play music,No lighting,FtrTyres_Remake_1_0,1_0,1189,MAFw6xskPjei4ZP9M,False,False,2020-08-13
tire stack,Colorful,Tire color,,,True,True,False,1,,60,Colorful,Colorful,1x1,,Crafting,,1.0.0,garage,garden,None,None,False,Vehicle,True,Does not play music,No lighting,FtrTyres_Remake_2_0,2_0,1189,W95AbokQCxuMmy6Zz,False,False,2020-08-13
tire stack,Old,Tire color,,,True,True,False,1,,60,Black,Beige,1x1,,Crafting,,1.0.0,garage,garden,None,None,False,Vehicle,True,Does not play music,No lighting,FtrTyres_Remake_3_0,3_0,1189,LTsgD87n7jDrChf8p,False,False,2020-08-13
tire toy,Black,Tire color,,,True,True,False,1,,20,Black,Black,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrPlayingtire_Remake_0_0,0_0,2329,34HvtXukuSGxCKdr5,False,False,2020-08-13
tire toy,Red,Tire color,,,True,True,False,1,,20,Red,Red,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrPlayingtire_Remake_1_0,1_0,2329,iXK9Ptsw7x9cPBnL8,False,False,2020-08-13
tire toy,Yellow,Tire color,,,True,True,False,1,,20,Yellow,Yellow,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrPlayingtire_Remake_2_0,2_0,2329,35YYmd3nC2s64A9zb,False,False,2020-08-13
tire toy,Turquoise,Tire color,,,True,True,False,1,,20,Green,Green,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrPlayingtire_Remake_3_0,3_0,2329,BgjJWnfFf5MAEB75e,False,False,2020-08-13
tire toy,Blue,Tire color,,,True,True,False,1,,20,Blue,Blue,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrPlayingtire_Remake_4_0,4_0,2329,fn5X7oGh3d7BryGPJ,False,False,2020-08-13
tire toy,White,Tire color,,,True,True,False,1,,20,White,White,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrPlayingtire_Remake_5_0,5_0,2329,5Z3oHrzCoCNpfLNZW,False,False,2020-08-13
toilet,White,,,,False,False,False,,4400,1100,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWC_Remake_0_0,0_0,1929,ZAQcPCPQmFNopT7Wi,True,False,2020-08-13
toilet,Natural wood,,,,False,False,False,,4400,1100,Orange,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWC_Remake_1_0,1_0,1929,EzCNLMY9tu2uHQLtd,True,False,2020-08-13
toilet,Dark wood,,,,False,False,False,,4400,1100,Brown,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Toilet,False,Does not play music,No lighting,FtrWC_Remake_2_0,2_0,1929,rQ6xttk3ee2ggp7pY,True,False,2020-08-13
toilet-cleaning set,Monotone,,,,False,False,False,,670,167,Black,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,False,Bathroom Things,False,Does not play music,No lighting,FtrCleaningsetWC_Remake_0_0,0_0,4072,feTNhss6KWHKwytGg,True,False,2020-08-13
toilet-cleaning set,Colorful,,,,False,False,False,,670,167,Red,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,False,Bathroom Things,False,Does not play music,No lighting,FtrCleaningsetWC_Remake_1_0,1_0,4072,XEHf4s3Xpvn9pCyro,True,False,2020-08-13
tool cart,Red,,,,False,False,False,,2400,600,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_0_0,0_0,7528,wi6gveHipYFxpmmzM,True,False,2020-08-13
tool cart,Orange,,,,False,False,False,,2400,600,Orange,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_1_0,1_0,7528,zh2CF7yhuSqtwosNN,True,False,2020-08-13
tool cart,Yellow,,,,False,False,False,,2400,600,Yellow,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_2_0,2_0,7528,wLZ28BM2JL7FwSify,True,False,2020-08-13
tool cart,Green,,,,False,False,False,,2400,600,Green,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_3_0,3_0,7528,hyjztiwr43os3LCRx,True,False,2020-08-13
tool cart,Blue,,,,False,False,False,,2400,600,Blue,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_4_0,4_0,7528,NyiNfBL3f8v3kfoFe,True,False,2020-08-13
tool cart,Pink,,,,False,False,False,,2400,600,Pink,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,False,Table,False,Does not play music,No lighting,FtrToolcart_Remake_5_0,5_0,7528,bjDfkxXMyQZnSkNmE,True,False,2020-08-13
